Date,TMAX,TMIN,PR,lat,lon
20200601,28.15,21.31,13.07,3.848,11.502
20200602,27.46,21.89,3.71,3.848,11.502
20200603,27.69,21.42,2.25,3.848,11.502
20200604,26.6,21.17,3.75,3.848,11.502
20200605,28.52,21.05,2.21,3.848,11.502
20200606,29.17,21.18,1.12,3.848,11.502
20200607,28.22,20.99,1.48,3.848,11.502
20200608,26.65,21.41,2.14,3.848,11.502
20200609,26.28,20.54,3.12,3.848,11.502
20200610,27.34,20.12,1.8,3.848,11.502
